user_id,image_id,file_name,width,height,category,style,rating,season,occasion
user_25,019325,019325.jpg,800,800,short sleeve top,short sleeve top,5,summer,casual
user_26,019326,019326.jpg,750,594,trousers,trousers,5,summer,casual
user_26,019326,019326.jpg,750,594,short sleeve top,short sleeve top,5,summer,casual
user_27,019327,019327.jpg,750,608,shorts,shorts,5,summer,casual
user_27,019327,019327.jpg,750,608,short sleeve top,short sleeve top,5,summer,casual
user_28,019328,019328.jpg,750,586,trousers,trousers,5,summer,casual
user_28,019328,019328.jpg,750,586,short sleeve top,short sleeve top,5,summer,casual
user_29,019329,019329.jpg,750,595,shorts,shorts,5,summer,casual
user_29,019329,019329.jpg,750,595,short sleeve top,short sleeve top,5,summer,casual
user_30,019330,019330.jpg,800,800,trousers,trousers,5,summer,casual
user_30,019330,019330.jpg,800,800,short sleeve top,short sleeve top,5,summer,casual
user_31,019331,019331.jpg,800,800,trousers,trousers,5,summer,casual
user_31,019331,019331.jpg,800,800,short sleeve top,short sleeve top,5,summer,casual
user_32,019332,019332.jpg,468,702,trousers,trousers,5,summer,casual
user_32,019332,019332.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_33,019333,019333.jpg,468,702,shorts,shorts,5,summer,casual
user_33,019333,019333.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_34,019334,019334.jpg,750,589,shorts,shorts,5,summer,casual
user_34,019334,019334.jpg,750,589,short sleeve top,short sleeve top,5,summer,casual
user_35,019335,019335.jpg,800,800,trousers,trousers,5,summer,casual
user_35,019335,019335.jpg,800,800,short sleeve top,short sleeve top,5,summer,casual
user_36,019336,019336.jpg,800,800,shorts,shorts,5,summer,casual
user_36,019336,019336.jpg,800,800,short sleeve top,short sleeve top,5,summer,casual
user_37,019337,019337.jpg,750,593,shorts,shorts,5,summer,casual
user_37,019337,019337.jpg,750,593,short sleeve top,short sleeve top,5,summer,casual
user_38,019338,019338.jpg,750,750,long sleeve top,long sleeve top,5,summer,casual
user_38,019338,019338.jpg,750,750,skirt,skirt,5,summer,casual
user_39,019339,019339.jpg,468,702,trousers,trousers,5,summer,casual
user_39,019339,019339.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_40,019340,019340.jpg,750,752,long sleeve top,long sleeve top,5,summer,casual
user_40,019340,019340.jpg,750,752,skirt,skirt,5,summer,casual
user_41,019341,019341.jpg,750,616,skirt,skirt,5,summer,casual
user_41,019341,019341.jpg,750,616,long sleeve top,long sleeve top,5,summer,casual
user_42,019342,019342.jpg,468,702,skirt,skirt,5,summer,casual
user_42,019342,019342.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_43,019343,019343.jpg,750,628,trousers,trousers,5,summer,casual
user_43,019343,019343.jpg,750,628,long sleeve top,long sleeve top,5,summer,casual
user_44,019344,019344.jpg,790,544,long sleeve dress,long sleeve dress,5,summer,casual
user_45,019345,019345.jpg,790,589,long sleeve dress,long sleeve dress,5,summer,casual
user_45,019345,019345.jpg,790,589,long sleeve dress,long sleeve dress,5,summer,casual
user_46,019346,019346.jpg,790,642,long sleeve dress,long sleeve dress,5,summer,casual
user_47,019347,019347.jpg,700,1080,short sleeve top,short sleeve top,5,summer,casual
user_47,019347,019347.jpg,700,1080,skirt,skirt,5,summer,casual
user_48,019348,019348.jpg,700,1098,skirt,skirt,5,summer,casual
user_48,019348,019348.jpg,700,1098,short sleeve top,short sleeve top,5,summer,casual
user_49,019349,019349.jpg,700,1049,skirt,skirt,5,summer,casual
user_49,019349,019349.jpg,700,1049,short sleeve top,short sleeve top,5,summer,casual
user_50,019350,019350.jpg,700,1067,long sleeve top,long sleeve top,5,summer,casual
user_50,019350,019350.jpg,700,1067,skirt,skirt,5,summer,casual
user_51,019351,019351.jpg,700,1076,long sleeve top,long sleeve top,5,summer,casual
user_51,019351,019351.jpg,700,1076,skirt,skirt,5,summer,casual
user_52,019352,019352.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_52,019352,019352.jpg,468,702,skirt,skirt,5,summer,casual
user_53,019353,019353.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_53,019353,019353.jpg,468,702,skirt,skirt,5,summer,casual
user_54,019354,019354.jpg,700,1076,skirt,skirt,5,summer,casual
user_54,019354,019354.jpg,700,1076,long sleeve top,long sleeve top,5,summer,casual
user_55,019355,019355.jpg,700,1081,long sleeve top,long sleeve top,5,summer,casual
user_55,019355,019355.jpg,700,1081,skirt,skirt,5,summer,casual
user_56,019356,019356.jpg,700,1076,skirt,skirt,5,summer,casual
user_56,019356,019356.jpg,700,1076,long sleeve top,long sleeve top,5,summer,casual
user_57,019357,019357.jpg,700,1072,long sleeve top,long sleeve top,5,summer,casual
user_57,019357,019357.jpg,700,1072,skirt,skirt,5,summer,casual
user_58,019358,019358.jpg,700,1059,short sleeve top,short sleeve top,5,summer,casual
user_58,019358,019358.jpg,700,1059,skirt,skirt,5,summer,casual
user_59,019359,019359.jpg,700,1069,skirt,skirt,5,summer,casual
user_59,019359,019359.jpg,700,1069,long sleeve top,long sleeve top,5,summer,casual
user_60,019360,019360.jpg,700,1084,skirt,skirt,5,summer,casual
user_60,019360,019360.jpg,700,1084,long sleeve top,long sleeve top,5,summer,casual
user_61,019361,019361.jpg,700,1058,skirt,skirt,5,summer,casual
user_61,019361,019361.jpg,700,1058,long sleeve top,long sleeve top,5,summer,casual
user_62,019362,019362.jpg,800,528,skirt,skirt,5,summer,casual
user_62,019362,019362.jpg,800,528,long sleeve top,long sleeve top,5,summer,casual
user_63,019363,019363.jpg,750,950,sling dress,sling dress,5,summer,casual
user_63,019363,019363.jpg,750,950,short sleeve top,short sleeve top,5,summer,casual
user_64,019364,019364.jpg,750,928,sling dress,sling dress,5,summer,casual
user_64,019364,019364.jpg,750,928,short sleeve top,short sleeve top,5,summer,casual
user_65,019365,019365.jpg,468,702,sling dress,sling dress,5,summer,casual
user_65,019365,019365.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_66,019366,019366.jpg,750,930,sling dress,sling dress,5,summer,casual
user_66,019366,019366.jpg,750,930,short sleeve top,short sleeve top,5,summer,casual
user_67,019367,019367.jpg,750,986,sling dress,sling dress,5,summer,casual
user_67,019367,019367.jpg,750,986,short sleeve top,short sleeve top,5,summer,casual
user_68,019368,019368.jpg,750,845,sling dress,sling dress,5,summer,casual
user_68,019368,019368.jpg,750,845,short sleeve top,short sleeve top,5,summer,casual
user_69,019369,019369.jpg,832,538,trousers,trousers,5,summer,casual
user_69,019369,019369.jpg,832,538,long sleeve top,long sleeve top,5,summer,casual
user_70,019370,019370.jpg,640,960,trousers,trousers,5,summer,casual
user_70,019370,019370.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_71,019371,019371.jpg,832,538,trousers,trousers,5,summer,casual
user_71,019371,019371.jpg,832,538,long sleeve top,long sleeve top,5,summer,casual
user_72,019372,019372.jpg,832,538,trousers,trousers,5,summer,casual
user_72,019372,019372.jpg,832,538,long sleeve top,long sleeve top,5,summer,casual
user_73,019373,019373.jpg,832,538,trousers,trousers,5,summer,casual
user_73,019373,019373.jpg,832,538,long sleeve top,long sleeve top,5,summer,casual
user_74,019374,019374.jpg,832,538,trousers,trousers,5,summer,casual
user_74,019374,019374.jpg,832,538,long sleeve top,long sleeve top,5,summer,casual
user_75,019375,019375.jpg,640,960,trousers,trousers,5,summer,casual
user_75,019375,019375.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_76,019376,019376.jpg,832,538,long sleeve top,long sleeve top,5,summer,casual
user_77,019377,019377.jpg,832,538,trousers,trousers,5,summer,casual
user_77,019377,019377.jpg,832,538,long sleeve top,long sleeve top,5,summer,casual
user_78,019378,019378.jpg,832,538,trousers,trousers,5,summer,casual
user_78,019378,019378.jpg,832,538,long sleeve top,long sleeve top,5,summer,casual
user_79,019379,019379.jpg,640,960,trousers,trousers,5,summer,casual
user_79,019379,019379.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_80,019380,019380.jpg,468,702,trousers,trousers,5,summer,casual
user_80,019380,019380.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_81,019381,019381.jpg,640,960,trousers,trousers,5,summer,casual
user_81,019381,019381.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_82,019382,019382.jpg,712,675,vest,vest,5,summer,casual
user_83,019383,019383.jpg,699,880,trousers,trousers,5,summer,casual
user_83,019383,019383.jpg,699,880,vest,vest,5,summer,casual
user_84,019384,019384.jpg,698,881,trousers,trousers,5,summer,casual
user_84,019384,019384.jpg,698,881,vest,vest,5,summer,casual
user_85,019385,019385.jpg,710,675,trousers,trousers,5,summer,casual
user_85,019385,019385.jpg,710,675,vest,vest,5,summer,casual
user_86,019386,019386.jpg,749,728,trousers,trousers,5,summer,casual
user_86,019386,019386.jpg,749,728,vest,vest,5,summer,casual
user_87,019387,019387.jpg,751,729,trousers,trousers,5,summer,casual
user_87,019387,019387.jpg,751,729,vest,vest,5,summer,casual
user_88,019388,019388.jpg,748,728,trousers,trousers,5,summer,casual
user_88,019388,019388.jpg,748,728,vest,vest,5,summer,casual
user_89,019389,019389.jpg,752,728,trousers,trousers,5,summer,casual
user_89,019389,019389.jpg,752,728,vest,vest,5,summer,casual
user_90,019390,019390.jpg,751,728,trousers,trousers,5,summer,casual
user_90,019390,019390.jpg,751,728,vest,vest,5,summer,casual
user_91,019391,019391.jpg,753,729,trousers,trousers,5,summer,casual
user_91,019391,019391.jpg,753,729,vest,vest,5,summer,casual
user_92,019392,019392.jpg,468,702,vest,vest,5,summer,casual
user_93,019393,019393.jpg,683,622,trousers,trousers,5,summer,casual
user_93,019393,019393.jpg,683,622,vest,vest,5,summer,casual
user_94,019394,019394.jpg,699,880,trousers,trousers,5,summer,casual
user_94,019394,019394.jpg,699,880,vest,vest,5,summer,casual
user_95,019395,019395.jpg,751,717,trousers,trousers,5,summer,casual
user_95,019395,019395.jpg,751,717,vest,vest,5,summer,casual
user_96,019396,019396.jpg,679,637,trousers,trousers,5,summer,casual
user_96,019396,019396.jpg,679,637,vest,vest,5,summer,casual
user_97,019397,019397.jpg,468,702,trousers,trousers,5,summer,casual
user_97,019397,019397.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_98,019398,019398.jpg,468,702,trousers,trousers,5,summer,casual
user_98,019398,019398.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_99,019399,019399.jpg,468,702,trousers,trousers,5,summer,casual
user_99,019399,019399.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_0,019400,019400.jpg,750,1500,short sleeve top,short sleeve top,5,summer,casual
user_0,019400,019400.jpg,750,1500,trousers,trousers,5,summer,casual
user_0,019400,019400.jpg,750,1500,short sleeve top,short sleeve top,5,summer,casual
user_0,019400,019400.jpg,750,1500,trousers,trousers,5,summer,casual
user_1,019401,019401.jpg,750,750,short sleeve top,short sleeve top,5,summer,casual
user_2,019402,019402.jpg,750,750,short sleeve top,short sleeve top,5,summer,casual
user_3,019403,019403.jpg,750,750,short sleeve top,short sleeve top,5,summer,casual
user_4,019404,019404.jpg,750,750,short sleeve top,short sleeve top,5,summer,casual
user_5,019405,019405.jpg,750,750,short sleeve top,short sleeve top,5,summer,casual
user_6,019406,019406.jpg,750,750,short sleeve top,short sleeve top,5,summer,casual
user_7,019407,019407.jpg,750,750,short sleeve top,short sleeve top,5,summer,casual
user_8,019408,019408.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_9,019409,019409.jpg,750,750,short sleeve top,short sleeve top,5,summer,casual
user_10,019410,019410.jpg,750,750,short sleeve top,short sleeve top,5,summer,casual
user_11,019411,019411.jpg,880,1049,trousers,trousers,5,summer,casual
user_11,019411,019411.jpg,880,1049,short sleeve top,short sleeve top,5,summer,casual
user_12,019412,019412.jpg,468,702,trousers,trousers,5,summer,casual
user_12,019412,019412.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_13,019413,019413.jpg,880,1024,short sleeve top,short sleeve top,5,summer,casual
user_13,019413,019413.jpg,880,1024,trousers,trousers,5,summer,casual
user_14,019414,019414.jpg,880,648,trousers,trousers,5,summer,casual
user_14,019414,019414.jpg,880,648,short sleeve top,short sleeve top,5,summer,casual
user_15,019415,019415.jpg,880,1003,trousers,trousers,5,summer,casual
user_15,019415,019415.jpg,880,1003,short sleeve top,short sleeve top,5,summer,casual
user_16,019416,019416.jpg,880,1109,trousers,trousers,5,summer,casual
user_16,019416,019416.jpg,880,1109,short sleeve top,short sleeve top,5,summer,casual
user_17,019417,019417.jpg,880,1063,trousers,trousers,5,summer,casual
user_17,019417,019417.jpg,880,1063,short sleeve top,short sleeve top,5,summer,casual
user_18,019418,019418.jpg,880,1000,trousers,trousers,5,summer,casual
user_18,019418,019418.jpg,880,1000,short sleeve top,short sleeve top,5,summer,casual
user_19,019419,019419.jpg,880,1158,trousers,trousers,5,summer,casual
user_19,019419,019419.jpg,880,1158,short sleeve top,short sleeve top,5,summer,casual
user_20,019420,019420.jpg,880,986,trousers,trousers,5,summer,casual
user_20,019420,019420.jpg,880,986,short sleeve top,short sleeve top,5,summer,casual
user_21,019421,019421.jpg,680,591,skirt,skirt,5,summer,casual
user_21,019421,019421.jpg,680,591,long sleeve top,long sleeve top,5,summer,casual
user_22,019422,019422.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_23,019423,019423.jpg,680,443,skirt,skirt,5,summer,casual
user_23,019423,019423.jpg,680,443,long sleeve top,long sleeve top,5,summer,casual
user_24,019424,019424.jpg,468,702,vest dress,vest dress,5,summer,casual
user_25,019425,019425.jpg,647,970,vest dress,vest dress,5,summer,casual
user_26,019426,019426.jpg,750,750,vest dress,vest dress,5,summer,casual
user_27,019427,019427.jpg,468,702,vest dress,vest dress,5,summer,casual
user_28,019428,019428.jpg,750,750,vest dress,vest dress,5,summer,casual
user_29,019429,019429.jpg,800,1140,short sleeve top,short sleeve top,5,summer,casual
user_30,019430,019430.jpg,810,767,short sleeve top,short sleeve top,5,summer,casual
user_30,019430,019430.jpg,810,767,trousers,trousers,5,summer,casual
user_31,019431,019431.jpg,468,702,trousers,trousers,5,summer,casual
user_32,019432,019432.jpg,770,742,trousers,trousers,5,summer,casual
user_32,019432,019432.jpg,770,742,long sleeve outwear,long sleeve outwear,5,summer,casual
user_33,019433,019433.jpg,765,751,trousers,trousers,5,summer,casual
user_33,019433,019433.jpg,765,751,long sleeve outwear,long sleeve outwear,5,summer,casual
user_34,019434,019434.jpg,653,659,trousers,trousers,5,summer,casual
user_34,019434,019434.jpg,653,659,long sleeve outwear,long sleeve outwear,5,summer,casual
user_35,019435,019435.jpg,746,729,long sleeve outwear,long sleeve outwear,5,summer,casual
user_36,019436,019436.jpg,716,749,trousers,trousers,5,summer,casual
user_36,019436,019436.jpg,716,749,long sleeve outwear,long sleeve outwear,5,summer,casual
user_37,019437,019437.jpg,750,891,short sleeve dress,short sleeve dress,5,summer,casual
user_38,019438,019438.jpg,750,904,short sleeve dress,short sleeve dress,5,summer,casual
user_39,019439,019439.jpg,750,840,short sleeve dress,short sleeve dress,5,summer,casual
user_40,019440,019440.jpg,750,854,short sleeve dress,short sleeve dress,5,summer,casual
user_41,019441,019441.jpg,750,823,short sleeve dress,short sleeve dress,5,summer,casual
user_42,019442,019442.jpg,750,871,short sleeve dress,short sleeve dress,5,summer,casual
user_43,019443,019443.jpg,750,970,short sleeve dress,short sleeve dress,5,summer,casual
user_44,019444,019444.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_45,019445,019445.jpg,750,730,short sleeve dress,short sleeve dress,5,summer,casual
user_46,019446,019446.jpg,750,892,short sleeve dress,short sleeve dress,5,summer,casual
user_47,019447,019447.jpg,750,959,short sleeve dress,short sleeve dress,5,summer,casual
user_48,019448,019448.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_48,019448,019448.jpg,640,960,trousers,trousers,5,summer,casual
user_49,019449,019449.jpg,468,702,trousers,trousers,5,summer,casual
user_50,019450,019450.jpg,468,702,trousers,trousers,5,summer,casual
user_51,019451,019451.jpg,640,960,trousers,trousers,5,summer,casual
user_52,019452,019452.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_52,019452,019452.jpg,640,960,trousers,trousers,5,summer,casual
user_53,019453,019453.jpg,640,960,trousers,trousers,5,summer,casual
user_54,019454,019454.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_54,019454,019454.jpg,640,960,trousers,trousers,5,summer,casual
user_55,019455,019455.jpg,640,960,trousers,trousers,5,summer,casual
user_56,019456,019456.jpg,750,639,trousers,trousers,5,summer,casual
user_56,019456,019456.jpg,750,639,long sleeve top,long sleeve top,5,summer,casual
user_57,019457,019457.jpg,468,702,trousers,trousers,5,summer,casual
user_57,019457,019457.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_58,019458,019458.jpg,750,845,trousers,trousers,5,summer,casual
user_58,019458,019458.jpg,750,845,long sleeve top,long sleeve top,5,summer,casual
user_59,019459,019459.jpg,640,960,skirt,skirt,5,summer,casual
user_59,019459,019459.jpg,640,960,vest,vest,5,summer,casual
user_60,019460,019460.jpg,640,960,skirt,skirt,5,summer,casual
user_60,019460,019460.jpg,640,960,vest,vest,5,summer,casual
user_61,019461,019461.jpg,468,702,skirt,skirt,5,summer,casual
user_61,019461,019461.jpg,468,702,vest,vest,5,summer,casual
user_62,019462,019462.jpg,640,960,skirt,skirt,5,summer,casual
user_62,019462,019462.jpg,640,960,vest,vest,5,summer,casual
user_63,019463,019463.jpg,640,960,skirt,skirt,5,summer,casual
user_63,019463,019463.jpg,640,960,vest,vest,5,summer,casual
user_64,019464,019464.jpg,468,702,skirt,skirt,5,summer,casual
user_64,019464,019464.jpg,468,702,vest,vest,5,summer,casual
user_65,019465,019465.jpg,640,960,skirt,skirt,5,summer,casual
user_65,019465,019465.jpg,640,960,vest,vest,5,summer,casual
user_66,019466,019466.jpg,468,702,skirt,skirt,5,summer,casual
user_66,019466,019466.jpg,468,702,vest,vest,5,summer,casual
user_67,019467,019467.jpg,640,960,skirt,skirt,5,summer,casual
user_67,019467,019467.jpg,640,960,vest,vest,5,summer,casual
user_68,019468,019468.jpg,640,960,skirt,skirt,5,summer,casual
user_68,019468,019468.jpg,640,960,vest,vest,5,summer,casual
user_69,019469,019469.jpg,640,960,skirt,skirt,5,summer,casual
user_69,019469,019469.jpg,640,960,vest,vest,5,summer,casual
user_70,019470,019470.jpg,640,960,skirt,skirt,5,summer,casual
user_70,019470,019470.jpg,640,960,vest,vest,5,summer,casual
user_71,019471,019471.jpg,640,960,skirt,skirt,5,summer,casual
user_71,019471,019471.jpg,640,960,vest,vest,5,summer,casual
user_72,019472,019472.jpg,750,648,skirt,skirt,5,summer,casual
user_72,019472,019472.jpg,750,648,long sleeve top,long sleeve top,5,summer,casual
user_73,019473,019473.jpg,880,570,skirt,skirt,5,summer,casual
user_73,019473,019473.jpg,880,570,long sleeve top,long sleeve top,5,summer,casual
user_74,019474,019474.jpg,880,555,skirt,skirt,5,summer,casual
user_74,019474,019474.jpg,880,555,long sleeve top,long sleeve top,5,summer,casual
user_75,019475,019475.jpg,750,597,skirt,skirt,5,summer,casual
user_75,019475,019475.jpg,750,597,long sleeve top,long sleeve top,5,summer,casual
user_76,019476,019476.jpg,880,556,skirt,skirt,5,summer,casual
user_76,019476,019476.jpg,880,556,long sleeve top,long sleeve top,5,summer,casual
user_77,019477,019477.jpg,880,1320,vest dress,vest dress,5,summer,casual
user_78,019478,019478.jpg,880,1320,vest dress,vest dress,5,summer,casual
user_79,019479,019479.jpg,880,1320,vest dress,vest dress,5,summer,casual
user_80,019480,019480.jpg,468,702,vest dress,vest dress,5,summer,casual
user_81,019481,019481.jpg,880,1320,vest dress,vest dress,5,summer,casual
user_82,019482,019482.jpg,880,1320,vest dress,vest dress,5,summer,casual
user_83,019483,019483.jpg,880,587,vest dress,vest dress,5,summer,casual
user_84,019484,019484.jpg,880,587,vest dress,vest dress,5,summer,casual
user_85,019485,019485.jpg,880,1320,vest dress,vest dress,5,summer,casual
user_86,019486,019486.jpg,640,960,trousers,trousers,5,summer,casual
user_86,019486,019486.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_87,019487,019487.jpg,640,960,trousers,trousers,5,summer,casual
user_87,019487,019487.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_88,019488,019488.jpg,640,960,trousers,trousers,5,summer,casual
user_88,019488,019488.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_89,019489,019489.jpg,468,702,trousers,trousers,5,summer,casual
user_89,019489,019489.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_90,019490,019490.jpg,640,960,trousers,trousers,5,summer,casual
user_90,019490,019490.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_91,019491,019491.jpg,640,960,trousers,trousers,5,summer,casual
user_91,019491,019491.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_92,019492,019492.jpg,640,960,trousers,trousers,5,summer,casual
user_92,019492,019492.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_93,019493,019493.jpg,468,702,trousers,trousers,5,summer,casual
user_93,019493,019493.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_94,019494,019494.jpg,640,960,trousers,trousers,5,summer,casual
user_94,019494,019494.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_95,019495,019495.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_95,019495,019495.jpg,640,960,trousers,trousers,5,summer,casual
user_96,019496,019496.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_96,019496,019496.jpg,640,960,trousers,trousers,5,summer,casual
user_97,019497,019497.jpg,640,960,trousers,trousers,5,summer,casual
user_97,019497,019497.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_98,019498,019498.jpg,640,960,trousers,trousers,5,summer,casual
user_98,019498,019498.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_99,019499,019499.jpg,640,960,trousers,trousers,5,summer,casual
user_99,019499,019499.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_0,019500,019500.jpg,640,960,trousers,trousers,5,summer,casual
user_0,019500,019500.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_1,019501,019501.jpg,468,702,trousers,trousers,5,summer,casual
user_1,019501,019501.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_2,019502,019502.jpg,640,960,trousers,trousers,5,summer,casual
user_2,019502,019502.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_3,019503,019503.jpg,640,960,trousers,trousers,5,summer,casual
user_3,019503,019503.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_4,019504,019504.jpg,640,950,long sleeve top,long sleeve top,5,summer,casual
user_4,019504,019504.jpg,640,950,trousers,trousers,5,summer,casual
user_5,019505,019505.jpg,640,940,long sleeve top,long sleeve top,5,summer,casual
user_5,019505,019505.jpg,640,940,trousers,trousers,5,summer,casual
user_6,019506,019506.jpg,640,950,long sleeve top,long sleeve top,5,summer,casual
user_6,019506,019506.jpg,640,950,trousers,trousers,5,summer,casual
user_7,019507,019507.jpg,640,951,long sleeve top,long sleeve top,5,summer,casual
user_7,019507,019507.jpg,640,951,trousers,trousers,5,summer,casual
user_8,019508,019508.jpg,640,945,long sleeve top,long sleeve top,5,summer,casual
user_8,019508,019508.jpg,640,945,trousers,trousers,5,summer,casual
user_9,019509,019509.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_9,019509,019509.jpg,468,702,trousers,trousers,5,summer,casual
user_10,019510,019510.jpg,640,936,long sleeve top,long sleeve top,5,summer,casual
user_10,019510,019510.jpg,640,936,trousers,trousers,5,summer,casual
user_11,019511,019511.jpg,640,960,shorts,shorts,5,summer,casual
user_11,019511,019511.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_12,019512,019512.jpg,640,960,shorts,shorts,5,summer,casual
user_12,019512,019512.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_13,019513,019513.jpg,640,960,shorts,shorts,5,summer,casual
user_13,019513,019513.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_14,019514,019514.jpg,468,702,shorts,shorts,5,summer,casual
user_14,019514,019514.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_15,019515,019515.jpg,640,960,shorts,shorts,5,summer,casual
user_15,019515,019515.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_16,019516,019516.jpg,640,960,shorts,shorts,5,summer,casual
user_16,019516,019516.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_17,019517,019517.jpg,640,960,shorts,shorts,5,summer,casual
user_17,019517,019517.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_18,019518,019518.jpg,640,960,shorts,shorts,5,summer,casual
user_18,019518,019518.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_19,019519,019519.jpg,640,960,trousers,trousers,5,summer,casual
user_19,019519,019519.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_20,019520,019520.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_20,019520,019520.jpg,640,960,long sleeve outwear,long sleeve outwear,5,summer,casual
user_20,019520,019520.jpg,640,960,trousers,trousers,5,summer,casual
user_21,019521,019521.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_21,019521,019521.jpg,468,702,trousers,trousers,5,summer,casual
user_22,019522,019522.jpg,640,960,trousers,trousers,5,summer,casual
user_22,019522,019522.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_23,019523,019523.jpg,640,960,trousers,trousers,5,summer,casual
user_23,019523,019523.jpg,640,960,long sleeve top,long sleeve top,5,summer,casual
user_24,019524,019524.jpg,640,960,trousers,trousers,5,summer,casual
user_24,019524,019524.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_25,019525,019525.jpg,640,960,trousers,trousers,5,summer,casual
user_25,019525,019525.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_26,019526,019526.jpg,640,960,trousers,trousers,5,summer,casual
user_26,019526,019526.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_27,019527,019527.jpg,468,702,short sleeve top,short sleeve top,5,summer,casual
user_27,019527,019527.jpg,468,702,trousers,trousers,5,summer,casual
user_28,019528,019528.jpg,640,960,trousers,trousers,5,summer,casual
user_28,019528,019528.jpg,640,960,short sleeve top,short sleeve top,5,summer,casual
user_29,019529,019529.jpg,700,859,short sleeve dress,short sleeve dress,5,summer,casual
user_30,019530,019530.jpg,700,882,short sleeve dress,short sleeve dress,5,summer,casual
user_31,019531,019531.jpg,700,922,short sleeve dress,short sleeve dress,5,summer,casual
user_32,019532,019532.jpg,468,702,short sleeve dress,short sleeve dress,5,summer,casual
user_33,019533,019533.jpg,700,855,short sleeve dress,short sleeve dress,5,summer,casual
user_34,019534,019534.jpg,700,665,short sleeve dress,short sleeve dress,5,summer,casual
user_35,019535,019535.jpg,700,955,short sleeve dress,short sleeve dress,5,summer,casual
user_36,019536,019536.jpg,700,775,short sleeve dress,short sleeve dress,5,summer,casual
user_37,019537,019537.jpg,700,847,short sleeve dress,short sleeve dress,5,summer,casual
user_38,019538,019538.jpg,700,831,short sleeve dress,short sleeve dress,5,summer,casual
user_39,019539,019539.jpg,640,640,long sleeve top,long sleeve top,5,summer,casual
user_40,019540,019540.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
user_40,019540,019540.jpg,468,702,trousers,trousers,5,summer,casual
user_41,019541,019541.jpg,640,640,trousers,trousers,5,summer,casual
user_41,019541,019541.jpg,640,640,long sleeve top,long sleeve top,5,summer,casual
user_42,019542,019542.jpg,468,702,long sleeve top,long sleeve top,5,summer,casual
